USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         1  0.0  0.1 119732  4620 ?        Ss   13:31   0:07 /lib/systemd/systemd --system --deserialize 21
hunglxc  10510  0.1  1.8 1277028 65384 ?       Sl   13:56   0:09 /usr/lib/libreoffice/program/soffice.bin --writer file:///home/hunglxc/.cache/.fr-T6udy4/Wargame_thang%206_nam%202018%20tacgia%20kyls.docx --splash-pipe=5
root     17344  0.0  0.0      0     0 ?        S<   13:59   0:00 [xfsalloc]
root     17345  0.0  0.0      0     0 ?        S<   13:59   0:00 [xfs_mru_cache]
root     17354  0.0  0.0      0     0 ?        S    13:59   0:00 [jfsIO]
root     17355  0.0  0.0      0     0 ?        S    13:59   0:00 [jfsCommit]
root     17356  0.0  0.0      0     0 ?        S    13:59   0:00 [jfsCommit]
root     17357  0.0  0.0      0     0 ?        S    13:59   0:00 [jfsSync]
root     17394  0.0  0.0      0     0 ?        S<   13:59   0:00 [bioset]
root     20911  0.0  0.1 225816  5640 ?        Ssl  14:39   0:00 /usr/lib/snapd/snapd
root     21027  0.0  0.0 1027320 2192 ?        Sl   14:39   0:03 /opt/teamviewer/tv_bin/teamviewerd -d
hunglxc  25000  1.7  5.3 1826212 194596 ?      Sl   14:10   1:54 /usr/lib/firefox/firefox -contentproc -childID 9 -isForBrowser -boolPrefs 299:0| -stringPrefs 285:36;69670a09-34ea-4db3-a5f4-f581ef2f8429| -schedulerPrefs 0001,2 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appdir /usr/lib/firefox/browser 9925 true tab
hunglxc  25115  0.0  0.1 281620  4788 ?        Sl   14:18   0:01 /usr/lib/ibus-unikey/ibus-engine-unikey --ibus
hunglxc  25847  0.1  0.6 667808 23580 ?        Sl   14:32   0:07 /usr/lib/gnome-terminal/gnome-terminal-server
hunglxc  25854  0.0  0.0  22764  2788 pts/19   Ss+  14:32   0:00 bash
hunglxc  26602  0.0  0.5 490204 21116 ?        Sl   14:33   0:00 /usr/lib/x86_64-linux-gnu/notify-osd
hunglxc  26997  1.9  7.0 2057692 256844 ?      Sl   14:40   1:32 /usr/lib/firefox/firefox -contentproc -childID 12 -isForBrowser -boolPrefs 299:0| -stringPrefs 285:36;69670a09-34ea-4db3-a5f4-f581ef2f8429| -schedulerPrefs 0001,2 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appdir /usr/lib/firefox/browser 9925 true tab
hunglxc  27054  0.3  0.9 1522424 35736 ?       Sl   14:42   0:16 /usr/lib/virtualbox/VirtualBox
hunglxc  27077  0.2  0.1 166764  5684 ?        S    14:42   0:09 /usr/lib/virtualbox/VBoxXPCOMIPCD
hunglxc  27082  0.3  0.2 830796  9656 ?        Sl   14:42   0:18 /usr/lib/virtualbox/VBoxSVC --auto-shutdown
hunglxc  27103  0.0  0.0  61340  3328 ?        S    14:42   0:00 /usr/lib/x86_64-linux-gnu/gconf/gconfd-2
hunglxc  27122 17.3 32.2 2955468 1169096 ?     Sl   14:43  13:33 /usr/lib/virtualbox/VirtualBox --comment acunetix --startvm 42acd96f-ab09-4576-af9e-78f3d755bbd7 --no-startvm-errormsgbox
hunglxc  27202  0.0  0.1  22860  5108 pts/8    Ss   14:45   0:00 bash
root     27425  0.0  0.0      0     0 ?        S<   15:02   0:00 [dio/sda1]
root     27647  0.0  0.0      0     0 ?        S    15:23   0:01 [kworker/1:0]
root     27736  0.0  0.0      0     0 ?        S    15:29   0:01 [kworker/0:1]
root     27775  0.0  0.0      0     0 ?        S    15:30   0:00 [kworker/u16:1]
root     27845  0.0  0.0      0     0 ?        S    15:35   0:00 [kworker/u16:2]
root     28181  0.0  0.0      0     0 ?        S    15:54   0:00 [kworker/u16:0]
root     28186  0.0  0.0      0     0 ?        S    15:54   0:00 [kworker/1:1]
hunglxc  28635  6.2  6.4 1853664 234740 ?      Sl   14:35   5:21 /usr/lib/firefox/firefox -contentproc -childID 10 -isForBrowser -boolPrefs 299:0| -stringPrefs 285:36;69670a09-34ea-4db3-a5f4-f581ef2f8429| -schedulerPrefs 0001,2 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appdir /usr/lib/firefox/browser 9925 true tab
root     29156  0.0  0.0      0     0 ?        S    15:55   0:00 [kworker/0:2]
hunglxc  29196  0.3  0.0   6080  2720 pts/8    R+   15:57   0:00 ./main
